"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","vacations","mean_attendance","work_regularity","workLoad","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating"
"2111","2111",43,"0","Travel_Rarely","Research & Development",11,"2","Life Sciences","Male","3","Laboratory Technician","Married",168350,4,17,"1",25,3,8,0,7,13,6.60830508474576,"2","0","3","4","3","3","3"
"2112","2112",49,"0","Travel_Rarely","Sales",14,"4","Life Sciences","Male","2","Research Scientist","Married",62300,3,14,"0",23,2,1,0,0,17,6.6885775862069,"1","0","1","3","4","2","3"
"2113","2113",36,"0","Travel_Frequently","Sales",5,"2","Marketing","Female","1","Laboratory Technician","Married",47170,2,19,"1",12,3,11,0,7,12,6.09607594936709,"2","0","3","2","2","3","3"
"2114","2114",48,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Female","2","Laboratory Technician","Single",132370,6,13,"1",7,2,1,0,0,21,6.11021929824561,"2","0","4","2","2","4","3"
"2115","2115",27,"0","Travel_Rarely","Research & Development",6,"4","Life Sciences","Male","2","Laboratory Technician","Divorced",37550,2,19,"0",5,2,5,0,3,8,8.00161825726141,"0","0","1","3","3","3","3"
"2116","2116",29,"0","Travel_Rarely","Sales",17,"4","Medical","Male","1","Laboratory Technician","Divorced",65820,2,19,"1",6,3,6,1,0,12,8.79907172995781,"0","2","3","4","3","3","3"
"2117","2117",48,"0","Travel_Rarely","Sales",1,"1","Marketing","Male","2","Manufacturing Director","Single",74060,7,14,"2",25,2,1,0,0,17,6.18887931034483,"2","0","4","4","4","3","3"
"2118","2118",29,"0","Travel_Rarely","Research & Development",3,"3","Technical Degree","Female","2","Healthcare Representative","Divorced",48050,4,16,"1",9,2,7,1,7,7,6.87805785123967,"1","0","4","4","2","3","3"
"2119","2119",34,"0","Travel_Rarely","Sales",9,"4","Medical","Female","2","Laboratory Technician","Married",27410,1,15,"1",2,3,1,0,0,9,6.0005,"2","0","3","3","2","3","3"
"2120","2120",44,"0","Travel_Rarely","Research & Development",4,"3","Life Sciences","Female","1","Laboratory Technician","Married",42620,8,18,"0",26,2,22,3,10,19,6.99452173913043,"1","0","2","2","3","3","3"
"2121","2121",33,"0","Travel_Rarely","Research & Development",8,"2","Life Sciences","Female","2","Research Scientist","Divorced",161840,1,13,"1",10,2,9,0,8,2,11.026032388664,"0","2","4","3","3","4","3"
"2122","2122",19,"0","Travel_Rarely","Sales",2,"4","Marketing","Male","3","Laboratory Technician","Single",115570,2,22,"0",1,0,1,0,1,8,10.8113278008299,"0","2","2","4","3","3","4"
"2123","2123",23,"0","Travel_Rarely","Sales",2,"3","Medical","Male","3","Laboratory Technician","Married",18780,2,13,"1",1,2,1,0,1,14,7.47625531914894,"1","0","4","3","3","3","3"
"2124","2124",25,"1","Travel_Frequently","Research & Development",1,"1","Life Sciences","Male","1","Manufacturing Director","Single",109320,2,11,"1",1,3,1,1,0,21,9.16622807017544,"0","2","3","4","3","3","3"
"2125","2125",26,"0","Travel_Rarely","Human Resources",9,"3","Life Sciences","Male","2","Research Scientist","Single",68110,2,11,"1",8,4,8,2,2,15,8.70726495726496,"0","2","3","4","2","3","3"
"2126","2126",45,"1","Travel_Rarely","Human Resources",12,"3","Human Resources","Male","2","Laboratory Technician","Single",43060,3,11,"2",26,3,24,1,11,4,9.91142857142857,"0","2","1","2","3","3","3"
"2127","2127",55,"0","Non-Travel","Research & Development",27,"3","Life Sciences","Female","2","Manager","Divorced",48590,2,24,"1",34,3,33,15,0,16,9.58403433476395,"0","2","4","2","3","4","4"
"2128","2128",21,"1","Travel_Frequently","Research & Development",20,"2","Medical","Female","4","Research Scientist","Single",53370,2,14,"1",2,2,2,2,2,10,7.61397489539749,"0","0","1","3","1","3","3"
"2129","2129",46,"0","Travel_Rarely","Research & Development",1,"4","Life Sciences","Male","1","Manufacturing Director","Married",23400,3,13,"1",26,2,11,0,8,17,6.87952586206897,"1","0","4","2","3","1","3"
"2130","2130",34,"0","Travel_Rarely","Sales",13,"4","Medical","Male","3","Sales Representative","Single",74910,1,14,"1",4,3,3,0,2,12,8.90898734177215,"0","2","3","1","3","2","3"
"2131","2131",51,"0","Travel_Frequently","Research & Development",14,"3","Life Sciences","Male","2","Research Director","Divorced",105270,5,14,"0",31,3,29,11,10,16,11.0058798283262,"0","2","4","2","2","3","3"
"2132","2132",59,"0","Travel_Rarely","Research & Development",4,"2","Life Sciences","Male","2","Research Scientist","Single",165950,7,21,"1",25,2,9,5,4,6,6.60860082304527,"2","0","4","4","2","3","4"
"2133","2133",34,"0","Travel_Frequently","Sales",14,"4","Medical","Female","3","Research Scientist","Divorced",88340,5,13,"1",15,1,11,5,10,21,6.78464912280702,"1","0","3","2","4","3","3"
"2134","2134",28,"0","Travel_Frequently","Research & Development",2,"3","Other","Female","1","Manager","Single",55770,1,19,"0",5,3,4,0,2,6,10.4202880658436,"0","2","4","3","2","3","3"
"2135","2135",44,"0","Travel_Rarely","Research & Development",3,"4","Life Sciences","Male","2","Research Scientist","Divorced",47070,2,17,"0",26,4,25,14,13,21,7.80214912280702,"0","0","3","1","2","1","3"
"2136","2136",34,"0","Travel_Frequently","Sales",1,"3","Life Sciences","Male","2","Sales Executive","Married",24000,5,18,"1",14,3,10,1,8,17,7.47047413793103,"0","0","3","2","4","3","3"
"2137","2137",35,"0","Travel_Rarely","Research & Development",9,"3","Life Sciences","Male","4","Healthcare Representative","Married",98240,1,19,"0",4,2,3,2,2,4,10.5032244897959,"0","2","3","3","3","3","3"
"2138","2138",42,"0","Travel_Rarely","Research & Development",23,"4","Life Sciences","Female","1","Manager","Married",64470,7,13,"0",18,3,1,0,0,4,9.41612244897959,"0","2","2","2","3","3","3"
"2139","2139",43,"0","Travel_Rarely","Research & Development",7,"2","Medical","Female","1","Laboratory Technician","Single",195020,4,18,"2",23,3,21,15,17,20,6.40986899563319,"2","0","4","4","4","4","3"
"2140","2140",36,"0","Travel_Rarely","Research & Development",2,"4","Medical","Male","1","Healthcare Representative","Single",27250,10,21,"1",18,4,16,5,12,7,10.607479338843,"0","2","3","2","3","2","4"
"2141","2141",44,"1","Travel_Rarely","Research & Development",21,"4","Life Sciences","Female","2","Laboratory Technician","Married",62720,2,19,"1",10,3,10,0,5,21,6.01267543859649,"2","0","1","4","3","3","3"
"2142","2142",28,"0","Travel_Frequently","Research & Development",2,"3","Life Sciences","Female","2","Sales Representative","Married",21270,2,14,"0",2,3,2,2,2,17,9.67922413793104,"0","2","4","4","3","3","3"
"2144","2144",30,"0","Non-Travel","Research & Development",2,"4","Other","Male","1","Research Scientist","Single",20960,8,11,"3",10,2,8,1,7,13,9.49758474576271,"0","2","3","3","3","3","3"
"2145","2145",29,"1","Travel_Rarely","Research & Development",29,"4","Technical Degree","Female","1","Sales Representative","Divorced",28860,4,13,"0",10,4,7,7,7,15,8.39055555555556,"0","0","2","3","3","3","3"
"2146","2146",28,"0","Travel_Rarely","Sales",1,"4","Life Sciences","Female","2","Sales Representative","Single",20330,3,15,"1",5,5,3,1,2,23,6.76592920353982,"1","0","4","1","2","3","3"
"2147","2147",25,"0","Travel_Rarely","Research & Development",18,"2","Life Sciences","Male","1","Research Scientist","Single",36220,2,25,"0",2,0,2,2,1,11,7.98239495798319,"0","0","4","2","2","3","4"
"2148","2148",32,"0","Travel_Rarely","Research & Development",10,"4","Other","Female","1","Sales Executive","Married",42330,2,11,"0",10,5,10,0,8,15,6.81944444444444,"1","0","3","4","4","3","3"
"2150","2150",39,"0","Travel_Rarely","Sales",29,"1","Marketing","Female","1","Laboratory Technician","Divorced",54600,7,13,"2",21,3,19,15,2,13,8.40097457627119,"0","1","3","2","3","3","3"
"2151","2151",58,"0","Travel_Rarely","Research & Development",27,"3","Other","Male","2","Laboratory Technician","Divorced",21870,2,18,"1",2,1,2,2,2,19,5.99313043478261,"2","0","1","3","3","1","3"
"2152","2152",32,"1","Travel_Rarely","Research & Development",5,"3","Technical Degree","Female","1","Sales Executive","Married",96020,2,13,"1",10,3,10,1,1,13,6.48004237288136,"2","0","4","3","3","3","3"
"2153","2153",39,"1","Travel_Rarely","Research & Development",18,"2","Life Sciences","Male","2","Laboratory Technician","Single",28360,1,20,"0",6,3,5,0,3,18,7.70376623376623,"0","0","3","1","3","2","4"
"2154","2154",30,"0","Travel_Rarely","Sales",9,"1","Marketing","Male","4","Research Director","Married",40890,1,18,"0",10,2,9,6,7,6,6.16679012345679,"2","0","1","4","3","4","3"
"2155","2155",36,"0","Travel_Rarely","Sales",1,"3","Marketing","Male","2","Sales Executive","Married",166270,4,12,"0",10,5,7,1,7,17,6.71125,"1","0","4","3","3","2","3"
"2156","2156",46,"0","Travel_Rarely","Sales",4,"3","Medical","Male","1","Research Scientist","Single",26190,7,12,"1",10,3,7,5,7,7,7.70665289256198,"0","0","4","1","4","2","3"
"2157","2157",28,"0","Non-Travel","Research & Development",1,"3","Medical","Male","5","Sales Executive","Married",56790,1,13,"0",10,2,9,7,5,15,7.98405982905983,"0","0","3","4","3","2","3"
"2158","2158",50,"0","Travel_Rarely","Research & Development",20,"2","Medical","Female","5","Laboratory Technician","Married",154020,5,21,"0",25,3,3,1,2,11,10.4410924369748,"0","2","4","1","3","2","4"
"2159","2159",40,"1","Travel_Rarely","Sales",8,"1","Other","Male","1","Laboratory Technician","Single",59850,3,13,"3",9,1,5,1,0,17,9.79702586206897,"0","2","4","2","3","2","3"
"2160","2160",52,"1","Travel_Rarely","Research & Development",3,"2","Technical Degree","Male","3","Laboratory Technician","Single",25790,10,19,"1",10,1,8,7,7,5,10.0179098360656,"0","2","2","2","2","3","3"
"2161","2161",30,"0","Travel_Rarely","Research & Development",6,"4","Medical","Female","1","Sales Executive","Married",30410,2,11,"1",9,2,9,0,8,17,10.3612068965517,"0","2","2","1","3","2","3"
"2162","2162",39,"0","Travel_Rarely","Research & Development",26,"1","Medical","Male","2","Healthcare Representative","Single",34470,1,14,"0",9,5,8,1,7,4,5.97648979591837,"2","0","1","3","3","3","3"
"2163","2163",31,"0","Non-Travel","Research & Development",1,"2","Medical","Male","1","Sales Executive","Divorced",195130,2,12,"1",10,1,10,9,6,12,10.1009282700422,"0","2","4","3","2","2","3"
"2164","2164",41,"0","Non-Travel","Sales",6,"3","Life Sciences","Female","1","Research Director","Single",27730,2,11,"0",19,3,19,11,9,4,7.79551020408163,"0","0","3","2","3","3","3"
"2165","2165",31,"1","Travel_Frequently","Research & Development",3,"1","Life Sciences","Male","1","Sales Executive","Single",71040,2,14,"1",3,3,3,2,2,20,9.13637554585153,"0","2","4","2","4","3","3"
"2166","2166",44,"1","Travel_Rarely","Sales",5,"3","Life Sciences","Male","1","Laboratory Technician","Married",63220,5,11,"1",10,2,3,1,2,12,6.02729957805907,"2","0","1","1","4","3","3"
"2167","2167",42,"0","Non-Travel","Research & Development",4,"3","Life Sciences","Male","2","Laboratory Technician","Married",20830,1,12,"2",21,3,20,2,10,3,9.71016260162602,"0","2","3","3","2","2","3"
"2168","2168",55,"0","Travel_Rarely","Sales",11,"3","Technical Degree","Male","2","Manufacturing Director","Married",83810,5,15,"1",23,3,19,9,11,18,6.62926406926407,"1","0","4","3","3","3","3"
"2169","2169",56,"0","Travel_Rarely","Sales",3,"2","Medical","Female","3","Manufacturing Director","Single",26910,7,16,"1",36,6,7,7,7,8,7.99576763485477,"0","0","4","2","3","3","3"
"2170","2170",40,"0","Non-Travel","Research & Development",1,"1","Life Sciences","Male","1","Laboratory Technician","Divorced",42860,10,15,"0",6,6,4,0,0,17,7.33754310344828,"1","0","3","3","3","3","3"
"2171","2171",34,"0","Travel_Rarely","Research & Development",3,"2","Technical Degree","Male","2","Research Director","Divorced",26590,1,24,"3",10,2,9,1,6,13,7.41826271186441,"1","0","4","4","2","3","4"
"2172","2172",40,"0","Travel_Rarely","Sales",4,"3","Medical","Male","2","Sales Executive","Single",94340,2,13,"1",9,3,9,8,8,9,5.99904166666667,"2","0","3","4","3","2","3"
"2173","2173",41,"0","Travel_Frequently","Sales",1,"4","Other","Female","2","Healthcare Representative","Divorced",55610,1,11,"0",10,2,9,1,7,14,7.69097872340426,"0","0","3","1","3","2","3"
"2174","2174",35,"0","Travel_Frequently","Sales",1,"2","Technical Degree","Male","2","Manager","Single",66460,2,13,"1",9,2,9,1,1,2,9.50817813765182,"0","2","3","3","3","2","3"
"2175","2175",51,"0","Travel_Rarely","Sales",18,"2","Life Sciences","Male","4","Manufacturing Director","Divorced",77250,2,13,"1",33,2,33,0,10,7,9.4800826446281,"0","2","3","2","3","3","3"
"2176","2176",38,"0","Travel_Rarely","Sales",2,"4","Life Sciences","Female","1","Research Scientist","Divorced",107250,4,18,"0",11,5,7,1,7,13,6.58572033898305,"2","0","2","1","3","2","3"
"2177","2177",34,"0","Travel_Rarely","Sales",4,"3","Life Sciences","Male","2","Research Scientist","Single",88470,2,16,"0",10,3,10,9,6,6,7.23378600823045,"1","0","3","1","4","4","3"
"2178","2178",25,"0","Travel_Rarely","Research & Development",6,"2","Medical","Female","4","Research Scientist","Married",20450,4,19,"0",7,3,3,1,2,24,6.29031111111111,"2","0","4","4","2","3","3"
"2179","2179",58,"1","Travel_Rarely","Sales",1,"4","Technical Degree","Male","2","Sales Executive","Married",10090,8,13,"2",31,3,10,5,9,14,8.48923404255319,"0","1","3","1","2","4","3"
"2180","2180",40,"0","Travel_Rarely","Research & Development",14,"4","Medical","Female","1","Research Scientist","Married",33480,4,22,"0",7,2,4,0,3,13,6.11741525423729,"2","0","2","2","3","1","4"
"2181","2181",36,"0","Travel_Frequently","Sales",16,"2","Life Sciences","Male","1","Research Scientist","Married",12810,3,11,"0",17,2,15,6,13,11,6.08651260504202,"2","0","1","1","2","3","3"
"2182","2182",48,"0","Travel_Rarely","Research & Development",2,"1","Life Sciences","Male","2","Research Scientist","Single",28190,2,20,"0",11,2,10,0,8,19,7.5965652173913,"0","0","4","4","3","2","4"
"2184","2184",51,"0","Travel_Rarely","Research & Development",4,"1","Medical","Female","3","Manufacturing Director","Single",40280,4,14,"0",29,3,5,0,3,22,7.4942731277533,"0","0","4","2","2","3","3"
"2185","2185",18,"0","Non-Travel","Research & Development",1,"4","Medical","Male","2","Sales Executive","Single",27200,2,22,"1",0,2,0,0,0,6,7.90559670781893,"0","0","4","4","4","3","4"
"2186","2186",35,"0","Travel_Rarely","Research & Development",1,"4","Other","Female","2","Research Director","Married",81200,1,13,"0",10,2,9,0,0,19,7.1805652173913,"1","0","4","4","3","2","3"
"2187","2187",27,"0","Travel_Frequently","Research & Development",26,"4","Medical","Female","1","Research Director","Single",46470,4,17,"0",8,3,6,0,0,15,7.35205128205128,"0","0","4","4","3","4","3"
"2188","2188",55,"1","Travel_Rarely","Research & Development",19,"3","Technical Degree","Male","1","Human Resources","Single",46800,7,14,"3",24,0,19,3,8,6,8.68267489711934,"0","2","1","3","2","4","3"
"2189","2189",56,"0","Travel_Rarely","Research & Development",24,"4","Life Sciences","Male","2","Laboratory Technician","Married",32210,5,15,"2",33,2,19,15,9,4,10.380612244898,"0","2","4","2","3","3","3"
"2190","2190",34,"0","Non-Travel","Sales",1,"2","Life Sciences","Male","2","Research Scientist","Divorced",86210,2,17,"1",5,1,5,0,0,11,6.37920168067227,"2","0","1","3","3","3","3"
"2191","2191",40,"0","Travel_Rarely","Research & Development",3,"3","Life Sciences","Male","2","Sales Executive","Divorced",45770,6,11,"1",15,3,12,11,8,10,6.47941422594142,"2","0","2","3","3","2","3"
"2192","2192",34,"0","Travel_Rarely","Research & Development",5,"3","Life Sciences","Male","1","Research Scientist","Married",45530,5,18,"1",10,2,8,7,7,15,7.17709401709402,"1","0","2","3","3","4","3"
"2193","2193",31,"1","Travel_Frequently","Research & Development",2,"2","Medical","Female","2","Manufacturing Director","Single",53960,8,17,"1",3,2,1,0,0,6,7.67358024691358,"0","0","3","4","4","1","3"
"2194","2194",35,"1","Travel_Frequently","Research & Development",1,"2","Medical","Male","1","Manufacturing Director","Married",67960,1,13,"0",5,2,4,3,2,6,9.07255144032922,"0","2","4","3","2","3","3"
"2195","2195",38,"0","Travel_Frequently","Research & Development",7,"3","Medical","Female","2","Sales Representative","Divorced",76250,2,15,"0",4,2,4,0,3,9,6.37566666666667,"2","0","4","3","3","2","3"
"2196","2196",34,"0","Travel_Rarely","Research & Development",10,"4","Other","Female","2","Laboratory Technician","Single",74120,2,24,"0",14,4,14,4,11,8,7.90663900414938,"0","0","3","4","4","3","4"
"2197","2197",28,"0","Travel_Rarely","Research & Development",2,"3","Life Sciences","Female","2","Healthcare Representative","Married",111590,2,12,"0",5,2,5,0,4,6,6.68292181069959,"2","0","3","1","3","3","3"
"2198","2198",31,"1","Travel_Rarely","Research & Development",15,"2","Life Sciences","Male","2","Sales Executive","Married",49600,2,15,"0",10,3,10,6,7,16,10.8863948497854,"0","2","4","3","2","2","3"
"2199","2199",39,"0","Travel_Rarely","Research & Development",17,"4","Technical Degree","Female","2","Healthcare Representative","Married",104750,4,11,"1",8,3,5,1,4,17,10.3228017241379,"0","2","1","4","4","3","3"
"2200","2200",51,"0","Travel_Frequently","Research & Development",20,"3","Medical","Male","2","Sales Executive","Married",148140,3,11,"1",14,2,4,3,2,5,7.07577868852459,"1","0","2","2","3","2","3"
"2201","2201",41,"0","Travel_Frequently","Research & Development",1,"3","Life Sciences","Male","4","Sales Executive","Divorced",191410,4,12,"1",12,2,6,3,3,10,10.6691213389121,"0","2","4","4","2","3","3"
"2202","2202",37,"0","Travel_Rarely","Research & Development",2,"2","Medical","Female","1","Healthcare Representative","Married",54050,8,15,"0",8,3,6,1,3,13,10.3905084745763,"0","2","3","3","3","4","3"
"2203","2203",33,"0","Travel_Frequently","Research & Development",2,"3","Medical","Female","1","Sales Executive","Married",87930,7,17,"0",8,2,5,1,2,15,7.77816239316239,"0","0","2","4","4","3","3"
"2204","2204",32,"0","Travel_Rarely","Research & Development",1,"4","Medical","Male","5","Research Director","Married",191890,1,12,"1",4,3,3,1,2,2,10.3960728744939,"0","2","3","2","2","3","3"
"2205","2205",39,"0","Non-Travel","Research & Development",29,"2","Life Sciences","Male","2","Sales Executive","Married",38750,4,15,"0",13,3,6,0,5,13,6.59470338983051,"2","0","3","3","3","3","3"
"2206","2206",25,"0","Travel_Rarely","Research & Development",7,"4","Life Sciences","Male","1","Sales Executive","Married",22160,3,13,"3",6,2,3,1,2,15,7.20884615384615,"1","0","1","3","2","2","3"
"2207","2207",52,"0","Travel_Frequently","Research & Development",2,"1","Life Sciences","Male","2","Sales Executive","Married",117130,3,14,"0",24,2,5,0,2,13,9.08648305084746,"0","2","4","3","2","3","3"
"2208","2208",43,"0","Travel_Rarely","Research & Development",2,"2","Medical","Male","1","Laboratory Technician","Single",78610,2,14,"2",20,1,20,1,8,15,9.68636752136752,"0","2","1","3","1","3","3"
